FID,OBJECTID_1,id,ID_FIETS,X,Y,OBJECTID,tblalgemen,IDfietsens,MCSCode,MCSCodefie,MCSCodef_1,tblintermo,Positie,Betalend,Toegangsco,Afgesloten,Typevanafs,Eigenaarte,Infrastruc,Plaatsenfi,Plaatsen_1,Plaatsenba,Plaatsen_2,Plaatsenbr,Plaatsen_3,Plaatsenel,Plaatsen_4,Plaatsen_5,Plaatsen_6,Plaatsento,Plaatsen_7,Plaatsen_8,Camerabewa,voldoendev,X_WGS,Y_WGS
124,125,142,142,"57014,435 m","191382,209 m",0,Kortemark,142,30730052916,0, ,Emplacement v‚los f1,PN Quai 2,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 52' 24,824"" E","50° 35' 14,140"" N"
125,126,143,143,"57055,939 m","191396,748 m",0,Kortemark,143,30730052916,0, ,Emplacement v‚los f1,PN Quai 1,0,0,0, ,SNCB,· l'air libre,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 51' 2,293"" E","50° 35' 41,837"" N"
126,127,144,144,"57070,354 m","191368,167 m",0,Kortemark,144,30730052916,0, ,Emplacement v‚los f1,PN Quai 1,0,0,0, ,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 49' 58,477"" E","50° 36' 2,303"" N"
55,56,62,62,"44869,757 m","192526,451 m",0,Diksmuide,62,30730065514,0, ,Emplacement v‚los f1,Quai 2,0,0,0, ,SNCB,Abri couvert,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 47' 55,093"" E","50° 36' 53,651"" N"
237,238,252,252,"31005,205 m","197306,027 m",0,Veurne,252,30730080712,0, ,Emplacement v‚los f1,Parking c“t‚ Batiment voyageur,0,0,1, ,SNCB,Places couvertes,102,0,0,0,8,0,0,0,0,0,110,102,8,-1,-1,"4° 2' 45,617"" E","50° 41' 51,003"" N"
238,239,252,252,"30990,658 m","197309,952 m",0,Veurne,252,30730080712,0, ,Emplacement v‚los f2,"Parking c“t‚ voies accessoires, Parking P2",0,0,1, ,SNCB,Places couvertes,20,0,0,0,8,0,0,0,0,0,28,20,8,-1,0,"4° 2' 47,255"" E","50° 41' 52,815"" N"
123,124,139,139,"29745,739 m","197970,638 m",0,Koksijde,139,30730082003,0, ,Emplacement v‚los f1,Abri … c“t‚ du BV,0,0,0, ,SNCB,Places couvertes,46,0,0,0,8,0,0,0,0,0,54,46,8,-1,-1,"3° 56' 4,664"" E","50° 39' 48,760"" N"
39,40,46,46,"26178,228 m","197834,244 m",0,De Panne,46,30730085609,0, ,Emplacement v‚los f2,Parking Loco,0,0,0, ,SNCB,Abri couvert,32,0,0,0,0,0,0,0,0,0,32,32,0,0,-1,"3° 46' 29,452"" E","50° 37' 37,324"" N"
40,41,47,47,"99426,085 m","187547,471 m",0,De Pinte,47,30750007216,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Places couvertes,84,0,0,0,8,0,0,0,0,0,92,84,8,0,-1,"3° 46' 31,586"" E","50° 37' 39,741"" N"
41,42,48,48,"99538,353 m","187614,781 m",0,De Pinte,48,30750007216,0, ,Emplacement v‚los f1,Abri quai 1,0,0,0, ,SNCB,Abri couvert,20,12,0,0,5,0,0,0,0,0,37,32,5,0,0,"3° 36' 54,795"" E","50° 36' 3,233"" N"
42,43,49,49,"99587,248 m","187646,404 m",0,De Pinte,49,30750007216,0, ,Emplacement v‚los f1,Abri gare lat‚ral parking P1,0,0,0, ,SNCB,Abri couvert,160,0,0,0,8,0,0,0,0,0,168,160,8,-1,-1,"3° 23' 47,436"" E","50° 36' 46,869"" N"
43,44,50,50,"99425,450 m","187605,129 m",0,De Pinte,50,30750007216,0, ,Emplacement v‚los f3,Gare Parking P1 (Box),1,-1,0, ,SNCB,Places couvertes,20,0,0,0,0,0,0,0,0,0,20,20,0,-1,-1,"3° 23' 46,938"" E","50° 36' 47,059"" N"
44,45,51,51,"99540,131 m","187680,313 m",0,De Pinte,51,30750007216,0, ,Emplacement v‚los f2,Abri bld Eisenhower parking P2,0,0,0, ,SNCB,Places couvertes,32,0,0,0,0,0,0,0,0,0,32,32,0,0,-1,"3° 23' 41,788"" E","50° 36' 52,533"" N"
45,46,52,52,"91387,805 m","185612,457 m",0,Deinze,52,30750015309,0, ,Emplacement v‚los f4,"Abri motos, parking P1",0,0,0, ,SNCB,Places couvertes,0,0,0,0,20,0,0,0,0,0,20,0,20,-1,-1,"3° 23' 49,838"" E","50° 36' 45,701"" N"
282,283,52,52,"91372,308 m","185648,863 m",0,Deinze,52,30750015309,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,· l'air libre,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 21' 17,262"" E","50° 37' 46,764"" N"
283,284,1049,1049,"91334,435 m","185632,353 m",0,Deinze,1049,30750015309,0, ,Emplacement v‚los f1,Abri c“t‚ BV,0,0,0, ,SNCB,Places couvertes,18,0,0,0,0,0,0,0,0,0,18,18,0,0,-1,"4° 12' 16,335"" E","50° 41' 33,592"" N"
284,285,1049,1049,"91347,943 m","185599,033 m",0,Deinze,1049,30750015309,0, ,Emplacement v‚los f2,Dans le bƒtiment,0,0,0, ,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,-1,"4° 12' 15,869"" E","50° 41' 32,181"" N"
245,246,259,259,"83529,964 m","176088,082 m",0,Waregem,259,30750027811,0, ,Emplacement v‚los f3,Abri c“t‚ gare bus,0,0,0, ,SNCB,Places couvertes,24,0,0,0,0,0,0,0,0,0,24,24,0,0,0,"4° 12' 17,806"" E","50° 41' 32,813"" N"
246,247,260,260,"83629,965 m","176183,100 m",0,Waregem,260,30750027811,0, ,Emplacement v‚los f1,Quai 1 et 2,0,0,0, ,SNCB,Places couvertes,16,0,0,0,0,0,0,0,0,0,16,16,0,0,0,"4° 10' 31,766"" E","50° 39' 7,083"" N"
247,248,261,261,"83522,318 m","176145,041 m",0,Waregem,261,30750027811,0, ,Emplacement v‚los f2,Quai I (BV),0,0,0, ,SNCB,Places couvertes,6,0,0,0,6,0,0,0,0,0,12,6,6,0,0,"4° 10' 30,792"" E","50° 39' 7,526"" N"
248,249,261,261,"83544,655 m","176165,402 m",0,Waregem,261,30750027811,0, ,Emplacement v‚los f1,Abri … c“t‚ du BV,0,0,1,Cl“ture + toiture m‚tallique,SNCB,Places couvertes,70,0,0,0,0,0,0,0,0,0,70,70,0,-1,-1,"4° 8' 12,234"" E","50° 36' 21,655"" N"
249,250,261,261,"83514,500 m","176154,491 m",0,Waregem,261,30750027811,0, ,Emplacement v‚los f1,Abri sur parking c“t‚ voies accessoires,0,0,1,HM,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,-1,-1,"4° 4' 4,124"" E","50° 34' 23,695"" N"
100,101,114,114,"75801,583 m","172358,471 m",0,Harelbeke,114,30750036512,0, ,Emplacement v‚los f2,Hangar marchandises,0,0,1,HM,SNCB,Dans bƒtiment,48,0,0,0,8,0,0,0,0,0,56,48,8,-1,-1,"4° 4' 7,796"" E","50° 34' 26,514"" N"
101,102,115,115,"75802,430 m","172291,373 m",0,Harelbeke,115,30750036512,0, ,Emplacement v‚los f3,Rƒteliers sur parking c“t‚ HM,0,0,1,HM,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 4' 8,130"" E","50° 34' 26,929"" N"
102,103,116,116,"75971,764 m","172454,991 m",0,Harelbeke,116,30750036512,0, ,Emplacement v‚los f1,Sur place de stationnement - … cot‚ de la rampe du CSV,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 0' 31,334"" E","50° 32' 37,818"" N"
103,104,117,117,"75729,828 m","172246,076 m",0,Harelbeke,117,30750036512,0, ,Emplacement v‚los f1,PN Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"3° 57' 35,767"" E","50° 32' 13,167"" N"
127,128,145,145,"72131,501 m","168679,548 m",0,Kortrijk,145,30750041834,0, ,Emplacement v‚los f2,Place de stationnement,0,0,0, ,Ville/Commune,Parking ext‚rieur,0,76,0,0,0,0,0,0,0,0,76,76,0,0,0,"3° 54' 34,016"" E","50° 31' 51,011"" N"
128,129,146,146,"72190,214 m","168845,855 m",0,Kortrijk,146,30750041834,0, ,Emplacement v‚los f1, ,0,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3° 54' 33,327"" E","50° 31' 50,952"" N"
129,130,146,146,"72188,190 m","168876,513 m",0,Kortrijk,146,30750041834,0, ,Emplacement v‚los f3,Motos Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,0,0,0,4,0,0,0,0,0,4,0,4,0,-1,"3° 54' 32,541"" E","50° 31' 50,481"" N"
130,131,147,147,"72257,315 m","168813,172 m",0,Kortrijk,147,30750041834,0, ,Emplacement v‚los f2,Place de stationnement,0,0,0, ,Ville/Commune,Parking ext‚rieur,0,76,0,0,0,0,0,0,0,0,76,76,0,0,0,"3° 54' 31,536"" E","50° 31' 49,377"" N"
131,132,147,147,"72266,860 m","168831,972 m",0,Kortrijk,147,30750041834,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Places couvertes,10,10,0,0,0,0,0,0,0,0,20,20,0,0,0,"3° 53' 11,029"" E","50° 30' 26,911"" N"
132,133,148,148,"72270,620 m","168810,858 m",0,Kortrijk,148,30750041834,0, ,Emplacement v‚los f1,Parking v‚los P3(Gendebien),0,0,0, ,SNCB,Parking ext‚rieur,0,45,0,0,0,0,0,0,0,0,45,45,0,0,-1,"3° 56' 21,059"" E","50° 27' 8,880"" N"
133,134,149,149,"72029,403 m","168718,883 m",0,Kortrijk,149,30750041834,0, ,Emplacement v‚los f2,Parking v‚los P4(Charles-Quint),0,0,0, ,SNCB,Places couvertes,82,0,0,0,0,0,0,0,0,0,82,82,0,0,-1,"3° 56' 34,532"" E","50° 27' 23,060"" N"
134,135,150,150,"72231,526 m","168738,511 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f5,Parking v‚los pro v‚lo,1,1,0, ,SNCB,Places couvertes,22,0,0,0,0,0,0,0,0,0,22,22,0,-1,-1,"3° 56' 34,633"" E","50° 27' 22,395"" N"
135,136,150,150,"72142,944 m","168729,727 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f4,Parking v‚los c“t‚ Micx,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 56' 30,142"" E","50° 27' 26,929"" N"
136,137,150,150,"72180,091 m","168735,336 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f3,Parking motos P4,0,0,0, ,SNCB,Places couvertes,0,0,0,0,16,0,0,0,0,0,16,0,16,0,0,"3° 56' 40,415"" E","50° 27' 26,650"" N"
137,138,150,150,"72146,330 m","168727,822 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f1,Abri … c“t‚ du BV,0,-1,1,cloture,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,-1,-1,"3° 54' 17,618"" E","50° 24' 22,657"" N"
138,139,150,150,"72171,929 m","168728,549 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f1,PN Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 54' 36,205"" E","50° 23' 29,712"" N"
139,140,150,150,"72200,940 m","168736,394 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 54' 29,101"" E","50° 20' 30,170"" N"
140,141,150,150,"72193,651 m","168730,798 m",0,Kortrijk,150,30750041834,0, ,Emplacement v‚los f1,Sortie du CSV quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 53' 1,146"" E","50° 27' 10,720"" N"
141,142,151,151,"72095,832 m","168702,132 m",0,Kortrijk,151,30750041834,0, ,Emplacement v‚los f1,Trottoir devant BV,0,0,0, ,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 51' 18,137"" E","50° 27' 0,705"" N"
142,143,152,152,"72160,602 m","168737,946 m",0,Kortrijk,152,30750041834,0, ,Emplacement v‚los f1,Parking … c“t‚ du BV,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 47' 41,498"" E","50° 26' 11,581"" N"
2,3,3,3,"125832,949 m","182058,538 m",0,Aalst-Kerrebroek,3,30820002003,0, ,Emplacement v‚los f1,Sur pont,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 45' 55,055"" E","50° 25' 43,438"" N"
243,244,257,257,"122897,961 m","181533,481 m",0,Vijfhuizen,257,30820005003,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 44' 36,779"" E","50° 25' 25,726"" N"
74,75,81,81,"121474,290 m","179951,609 m",0,Erpe-Mere,81,30820006404,0, ,Emplacement v‚los f1,Derrière le BV provisoire,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 41' 5,724"" E","50° 24' 38,432"" N"
17,18,19,19,"119524,762 m","178229,345 m",0,Bambrugge,19,30820009004,0, ,Emplacement v‚los f1, ,0,0,0, , ,· l'air libre,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 10' 19,930"" E","50° 24' 35,133"" N"
201,202,219,219,"95892,246 m","159372,160 m",0,Ronse/Renaix,219,30860043910,0, ,Emplacement v‚los f1,Quai 1,0,0,1, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 12' 32,899"" E","50° 25' 48,472"" N"
202,203,220,220,"95766,181 m","159310,882 m",0,Ronse/Renaix,220,30860043910,0, ,Emplacement v‚los f1,Derrière abri quai 1,0,0,0, ,SNCB,Places couvertes,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,"4° 17' 13,106"" E","50° 26' 8,582"" N"
70,71,76,76,"97553,348 m","173619,886 m",0,Eine,76,30860060305,0, ,Emplacement v‚los f1,Quai 2,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 15' 45,974"" E","50° 26' 54,813"" N"
285,286,285,285,"99191,397 m","177704,309 m",0,Zingem,285,30860065012,51120015006, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,· l'air libre,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 14' 45,544"" E","50° 27' 31,793"" N"
286,287,286,286,"99205,045 m","178014,786 m",0,Zingem,286,30860065012,0, ,Emplacement v‚los f1,Quai 1,-1,0,0, ,SNCB,Abri couvert,33,0,0,0,12,0,0,0,0,0,45,33,12,0,0,"4° 11' 14,730"" E","50° 27' 57,682"" N"
83,84,87,87,"98779,206 m","180136,964 m",0,Gavere-Asper,87,30860067505,0, ,Emplacement v‚los f2,Box v‚lo Ville (Quai1),0,1,0, ,Ville/Commune,Places couvertes,14,0,0,0,0,0,0,0,0,0,14,14,0,0,0,"4° 11' 10,598"" E","50° 27' 58,392"" N"
71,72,77,77,"97946,766 m","183647,301 m",0,Eke-Nazareth,77,30860071009,0, ,Emplacement v‚los f2,Abri c“t‚ voies accessoires,0,0,0, ,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 10' 44,396"" E","50° 28' 43,690"" N"
250,251,262,262,"127636,364 m","177033,508 m",0,Welle,262,30890002001,0, ,Emplacement v‚los f1,Abri sur parking,0,0,0, ,SNCB,Abri couvert,52,0,4,0,0,0,0,0,0,0,56,56,0,0,-1,"4° 10' 47,320"" E","50° 28' 41,874"" N"
96,97,110,110,"125709,306 m","177430,738 m",0,Haaltert,110,30890004014,0, ,Emplacement v‚los f3,Abri entr‚e BV,0,1,0, ,Ville/Commune,Places couvertes,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,"4° 10' 46,567"" E","50° 28' 41,262"" N"
97,98,111,111,"125762,011 m","177463,440 m",0,Haaltert,111,30890004014,0, ,Emplacement v‚los f1,Quai 2,-1,0,0, ,SNCB,Places couvertes,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,"4° 9' 21,393"" E","50° 33' 45,223"" N"
61,62,69,69,"123183,458 m","177930,841 m",0,Ede,69,30890006710,0, ,Emplacement v‚los f2,Devant la gare,0,0,0, ,SNCB,Parking ext‚rieur,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,"4° 9' 22,721"" E","50° 33' 44,373"" N"
37,38,44,44,"118557,571 m","177515,084 m",0,Burst,44,30890011408,0, ,Emplacement v‚los f1,Quai 1,0,0,0,ouvert,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 10' 32,441"" E","50° 32' 49,483"" N"
38,39,45,45,"118526,655 m","177477,429 m",0,Burst,45,30890011408,0, ,Emplacement v‚los f1,Quai 1,0,0,0,ouvert,SNCB,Parking ext‚rieur,0,10,0,0,0,5,0,0,0,0,15,10,5,0,0,"4° 12' 35,841"" E","50° 31' 13,090"" N"
228,229,244,244,"116766,439 m","176911,791 m",0,Terhagen,244,30890014001,0, ,Emplacement v‚los f2,Parking quai 1,0,0,0,ouvert,Ville/Commune,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 12' 35,813"" E","50° 31' 13,288"" N"
109,110,123,123,"115662,472 m","176445,690 m",0,Herzele,123,30890014514,0, ,Emplacement v‚los f1,Abri c“t‚ BV,0,0,0,ouvert,SNCB,Places couvertes,0,18,0,0,0,0,0,0,0,0,18,18,0,0,0,"4° 14' 0,271"" E","50° 30' 22,929"" N"
110,111,124,124,"115671,072 m","176417,246 m",0,Herzele,124,30890014514,0, ,Emplacement v‚los f1, ,0,0,0,cloture / haie, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 17' 18,332"" E","50° 29' 36,516"" N"
111,112,125,125,"114088,913 m","175829,051 m",0,Hillegem,125,30890017007,0, ,Emplacement v‚los f1, ,0,0,0,cloture, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 19' 27,555"" E","50° 29' 51,227"" N"
287,288,287,287,"110970,476 m","173379,793 m",0,Zottegem,287,30890020416,51240041160, ,Emplacement v‚los f1,Abri face quai 1,0,0,0,potelet,SNCB,Places couvertes,66,0,0,0,20,0,0,0,0,0,86,66,20,-1,0,"4° 22' 55,938"" E","50° 30' 25,153"" N"
288,289,288,288,"111050,889 m","173324,025 m",0,Zottegem,288,30890020416,0, ,Emplacement v‚los f1,Place de stationnement,0,0,0,ouvert,Ville/Commune,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,6,6,0,0,-1,"4° 7' 25,526"" E","50° 28' 29,482"" N"
289,290,288,288,"111046,124 m","173291,223 m",0,Zottegem,288,30890020416,0, ,Emplacement v‚los f1,Parking c“t‚ quai 1,0,0,0,ouvert,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 5' 48,294"" E","50° 28' 12,201"" N"
186,187,197,197,"105278,983 m","174108,034 m",0,Munkzwalm,197,30890027607,0, ,Emplacement v‚los f1,Quai 1,0,0,0,ouvert,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 3' 30,557"" E","50° 28' 16,144"" N"
187,188,198,198,"105079,970 m","174136,603 m",0,Munkzwalm,198,30890027607,0, ,Emplacement v‚los f1,Sous passerelle,0,0,0,ouvert,SNCB,Places couvertes,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,"4° 0' 23,705"" E","50° 28' 12,919"" N"
216,217,233,233,"102786,442 m","173979,472 m",0,St-Denijs-Boekel,233,30890030108,0, ,Emplacement v‚los f1,Quai 1,0,0,0,ouvert,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"3° 57' 18,575"" E","50° 28' 19,766"" N"
217,218,234,234,"102803,330 m","173961,623 m",0,St-Denijs-Boekel,234,30890030108,0, ,Emplacement v‚los f2,Abri c“t‚ voie 2,0,0,1,potelet / cloture,Infrabel,Places couvertes,16,0,0,0,0,0,0,0,0,0,16,16,0,0,-1,"4° 22' 55,178"" E","50° 42' 55,777"" N"
195,196,211,211,"96032,364 m","171513,227 m",0,Oudenaarde,211,30890037734,51240015307, ,Emplacement v‚los f1,Abri c“t‚ BV,0,0,1,potelet / cloture,Infrabel,Places couvertes,51,0,0,0,10,0,0,0,0,0,61,51,10,0,-1,"4° 22' 56,380"" E","50° 42' 57,147"" N"
196,197,212,212,"95969,499 m","171581,172 m",0,Oudenaarde,212,30890037734,0, ,Emplacement v‚los f2,Abri c“t‚ BV,0,0,1,cloture,Infrabel,Places couvertes,22,0,0,0,20,0,0,0,0,0,42,22,20,0,0,"4° 22' 27,829"" E","50° 41' 8,662"" N"
197,198,213,213,"95892,664 m","171341,776 m",0,Oudenaarde,213,30890037734,0, ,Emplacement v‚los f1,"Station Shell, sortie CSV",0,0,1,cloture,Infrabel,Places couvertes,41,0,0,0,10,0,0,0,0,0,51,41,10,0,-1,"4° 22' 29,697"" E","50° 41' 6,221"" N"
7,8,8,8,"88196,781 m","168868,630 m",0,Anzegem,8,30890045911,0, ,Emplacement v‚los f1a,"Station Shell, sortie CSV",0,0,0, ,Infrabel,· l'air libre,0,12,0,0,0,0,0,0,0,0,12,12,0,0,0,"4° 22' 29,669"" E","50° 41' 5,833"" N"
8,9,9,9,"88251,453 m","168882,239 m",0,Anzegem,9,30890045911,0, ,Emplacement v‚los f1,"face quai 2 ,  rue de la lib‚ration",0,0,1,cloture,Infrabel,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 21' 48,909"" E","50° 38' 42,560"" N"
241,242,255,255,"81178,186 m","169699,487 m",0,Vichte,255,30890053301,51240029325, ,Emplacement v‚los f1,c“t‚ lat‚ral du bƒtiment de gare,0,-1,1,batiment / potelet,SNCB,Places couvertes,64,0,0,0,0,0,0,0,0,0,64,64,0,-1,-1,"4° 20' 1,488"" E","50° 36' 2,806"" N"
242,243,256,256,"81172,094 m","169680,044 m",0,Vichte,256,30890053301,0, ,Emplacement v‚los f1,Quai 1 (sortie CSV),0,0,0, ,SNCB,Places couvertes,10,0,0,0,5,0,0,0,0,0,15,10,5,0,0,"4° 21' 44,999"" E","50° 32' 10,445"" N"
112,113,126,126,"128864,816 m","174063,492 m",0,Iddergem,126,30900026005,0, ,Emplacement v‚los f1, ,0,0,0,batiment, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 21' 41,589"" E","50° 30' 47,061"" N"
192,193,203,203,"127811,577 m","171805,042 m",0,Okegem,203,30900028508,512400469020, ,Emplacement v‚los f1,Rƒteliers sous auvent quai 1,0,0,1,cloture,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,-1,"4° 23' 56,543"" E","50° 27' 46,590"" N"
190,191,201,201,"125938,965 m","169957,021 m",0,Ninove,201,30900031410,0, ,Emplacement v‚los f1, ,0,0,1,bƒtiment, , ,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 23' 32,413"" E","50° 26' 37,182"" N"
191,192,202,202,"125874,906 m","169967,553 m",0,Ninove,202,30900031410,0, ,Emplacement v‚los f1,Hall d'entr‚e BV,0,0,1,bƒtiment,SNCB,Dans bƒtiment,10,0,0,0,0,0,0,0,0,0,10,10,0,-1,-1,"4° 23' 34,093"" E","50° 24' 45,203"" N"
68,69,74,74,"123539,659 m","168194,453 m",0,Eichem,74,30900034305,0, ,Emplacement v‚los f1,Abri v‚los s‚curis‚ quai 1,0,0,1,abri,SNCB,Dans bƒtiment,40,0,0,0,20,0,0,0,0,0,60,40,20,0,-1,"4° 26' 18,564"" E","50° 24' 18,749"" N"
69,70,75,75,"123572,163 m","168247,381 m",0,Eichem,75,30900034305,0, ,Emplacement v‚los f1,Abri … c“t‚ du BV,0,0,1,abri,SNCB,Places couvertes,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,"4° 37' 50,052"" E","50° 26' 58,406"" N"
290,291,10,10,"122124,309 m","167102,576 m",0,Appelterre,10,30900036208,0, ,Emplacement v‚los f1,Abri … c“t‚ du BV,0,0,1,abri,SNCB,Places couvertes,30,0,0,0,10,0,0,0,0,0,40,30,10,0,0,"4° 36' 29,545"" E","50° 25' 57,515"" N"
265,266,275,275,"121045,245 m","166341,505 m",0,Zandbergen,275,30900037517,0, ,Emplacement v‚los f1,Sous marquise,0,0,0,batiment,SNCB,Places couvertes,10,0,0,0,0,0,0,0,0,0,10,10,0,0,-1,"4° 31' 9,757"" E","50° 24' 35,640"" N"
113,114,127,127,"118468,535 m","165776,540 m",0,Idegem,127,30900040211,0, ,Emplacement v‚los f2,Sur place de stationnement,0,0,0,batiment,Ville/Commune,Parking ext‚rieur,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,"4° 31' 11,902"" E","50° 24' 37,049"" N"
209,210,226,226,"116881,448 m","165372,492 m",0,Schendelbeke,226,30900041806,0, ,Emplacement v‚los f1, ,0,0,0,batiment,SNCB, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 28' 2,768"" E","50° 23' 36,411"" N"
89,90,103,103,"114974,462 m","162291,368 m",0,Geraardsbergen,103,30900045617,0, ,Emplacement v‚los f1, ,0,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 23' 21,778"" E","50° 23' 54,835"" N"
90,91,104,104,"114924,932 m","162375,189 m",0,Geraardsbergen,104,30900045617,0, ,Emplacement v‚los f1,Quai 2,0,0,0,batiment,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 20' 58,766"" E","50° 22' 40,593"" N"
91,92,105,105,"114964,302 m","162293,908 m",0,Geraardsbergen,105,30900045617,0, ,Emplacement v‚los f1,Trottoir place de stationnement,0,0,1,abri,SNCB,· l'air libre,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 17' 11,241"" E","50° 20' 34,627"" N"
160,161,168,168,"111812,802 m","167405,760 m",0,Lierde,168,31220035605,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Abri couvert,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 15' 36,705"" E","50° 20' 48,172"" N"
16,17,18,18,"110417,902 m","176779,760 m",0,Balegem-Zuid,18,31220045004,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 12' 42,848"" E","50° 19' 18,989"" N"
15,16,17,17,"109380,835 m","178992,989 m",0,Balegem-Dorp,17,31220048008,0, ,Emplacement v‚los f1,PN Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 11' 1,467"" E","50° 19' 0,219"" N"
206,207,222,222,"108478,838 m","180941,138 m",0,Scheldewindeke,222,31220050010,0, ,Emplacement v‚los f1,Quai 1,0,0,0, ,SNCB,Parking ext‚rieur,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,"4° 9' 22,041"" E","50° 18' 47,463"" N"
